group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,287,SUI,Switzerland,André Sorokin Lozano,SUIAS31,,609,536
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,288,SWE,Sweden,Gustav  Berglind,SWEGB11,,619,542
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,289,GER,Germany,Morris Mark te Dorsthorst,GERMT36,,620,545
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,290,VIN,St Vincent and the Grenadines,Kai Marks Dasent,VINKM1,,621,547
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,291,DEN,Denmark,Hannibal Morgen,DENHM8,,643,565
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,292,DEN,Denmark,Alexander  Søndergård,DENAS23,,643,566
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,293,SUI,Switzerland,Oscar Staehli,SUIOS5,,646,569
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,294,BEL,Belgium,tilwen baron,BELTB9,,646,571
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,295,NED,Netherlands,Senne Boer,NEDSB39,,652,574
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,296,SWE,Sweden,Oscar Wetter,SWEOW10,,653,576
