group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,89,NZL,New Zealand,Sofia Turner,NZLST9,,340,280
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,90,ESP,Spain,Elena Perez-manglano Sanchez,ESPEP28,,376,307
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,91,MEX,Mexico,Angela  De Leo,MEXAD8,,385,309
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,92,USA,United States of America,Elena Bazzoni,USAEB161,,391,315
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,93,ISR,Israel,Emma Feder,ISREF4,,396,320
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,94,MAS,Malaysia,Nur Hafizanah Zailan,MASNZ3,,384,322
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,95,CRO,Croatia,LUra CUGALJ,CROLC9,,402,326
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,96,IND,India,Mahi Verma,INDMV7,,401,328
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,97,POR,Portugal,Beatriz  Caetano,PORBC6,,405,329
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,98,AUS,Australia,Mila Gan,AUSMG62,,402,330
